keyword,sw,positive_occurrences,negative_occurences
hodl or,0.5722646622794828,26,1
of 💩💩,-1.0,0,3
goodnight sweet,-1.0,0,3
who held,1.0,25,0
are dead,-0.8042616563948105,3,6
overvalued,-0.5574588168257721,13,9
be bad,-0.7741206492801359,3,5
poopy,-1.0,0,5
cashtag ziddu,-1.0,0,3
firms,-0.5882530720071828,4,3
as currency,-0.6564716397037207,15,15
ww,0.3609214585532569,101,7
bell,1.0,25,0
to rescue,-0.8062277664267054,2,4
bubble will,-0.7768071090325253,8,14
be bagholder,-0.8629774896379377,1,3
home equity,-0.7569110345086869,2,3
vegas than,-1.0,0,3
movement,0.33085017123883254,189,14
weekend dumpage,-1.0,0,4
lol bears,0.41048491072719356,16,1
millionaires ?,-0.5882530720071828,4,3
become worthless,-1.0,0,3
negtag_way !,-0.7569110345086869,2,3
to announce,0.33096556093052126,13,1
holders and,-0.6668411526007956,3,3
sibcoin,1.0,19,0
rich asians,-1.0,0,3
‘huge danger’,-1.0,0,3
who blocked,-0.8629774896379377,1,3
my crypto,0.3462474069059664,55,4
cashtag choo,0.5347826218959549,23,1
conservative,1.0,27,0
thank you,0.42385120687093175,317,18
big green,1.0,22,0
womp womp,-0.9344792641746797,2,15
good reason,0.3599938307570252,14,1
indeed,0.452962109831533,18,1
! gtfo,-0.6668411526007956,3,3
worse,-0.6776211703399154,32,36
you’ll have,-0.6668411526007956,3,3
warning,-0.725239789284207,34,48
😂 sold,-1.0,0,3
relief,-0.7165349290792797,4,5
for news,0.33096556093052126,13,1
insiders,-0.8385800341700621,5,13
terrorist,-0.9325878416259193,1,7
is they,0.33096556093052126,13,1
gdax and,0.3158980345165393,38,3
are up,0.38078862968527,45,3
broke out,0.7121033731689369,45,1
flowing,0.3127501916872912,89,7
sad really,-1.0,0,3
was bull,-0.8062277664267054,2,4
as there,-0.753291534561236,4,6
pump to,-0.5938593152993882,9,7
mortgaged,-0.9325878416259193,1,7
baghodl,-1.0,0,3
cashtag governments,-0.5508423516510951,6,4
cashtag lets,0.5760623510102147,460,16
pole,-0.5625258061800908,10,7
forex cryptocurrencies,-1.0,0,3
blockchains,0.3568347420292679,28,2
me to,0.31295100645212864,141,11
and suck,-1.0,0,3
money supply,-0.6668411526007956,3,3
its done,-0.5882530720071828,4,3
link to,1.0,27,0
cashtag founder,-0.6618893811456463,7,7
are far,-0.7569110345086869,2,3
hodl line,0.3599938307570252,14,1
development,0.43921519910223294,35,2
i wake,0.4768397551082202,59,3
i should’ve,-0.5882530720071828,4,3
sitting in,0.3599938307570252,14,1
garbage cashtag,-0.8062277664267054,2,4
four hours,-0.7569110345086869,2,3
t happen,0.33096556093052126,13,1
get hell,-0.5882530720071828,4,3
mkt,0.7379643337145201,51,1
bears who,0.395246179217781,31,2
otc,0.5089653728522542,43,2
crash down,-0.9104912270549623,1,5
will easily,0.38638169238870973,15,1
for little,0.6385427048478118,33,1
peaked,-0.7585909560594213,7,11
are dropping,-0.5882530720071828,4,3
many bagholders,-1.0,0,6
cashtag abandon,-0.9232226479868434,1,6
but bulls,-0.6668411526007956,3,3
bearish at,-0.9104912270549623,1,5
if bulls,-0.8629774896379377,1,3
only one,0.45863813329521325,75,4
correction coming,-0.8230914743342148,6,14
🎯 numbertag,-0.8042616563948105,3,6
giant,0.37227530980016205,89,6
bye numbertag,-0.5484319463767086,9,6
cashtag fyi,0.621999873317919,31,1
cashtag calls,-0.5882530720071828,4,3
easy cashtag,0.395246179217781,31,2
cashtag stocktwits,0.6385427048478118,33,1
term investment,0.548056428133535,24,1
extinction,-0.7569110345086869,2,3
unfounded,-0.7569110345086869,2,3
😂🐻,-1.0,0,3
s at,0.5436535492198763,48,2
to time,0.4717857232851775,19,1
domino,-0.665267278650777,4,4
to downside,-0.7065826210574493,9,11
? i’m,0.3723707167173832,44,3
abandoned,-0.7569110345086869,2,3
recession,-0.5842211290173311,8,6
cashtag held,1.0,25,0
! get,0.3294093650359339,120,9
big crash,-0.7639719779296718,5,8
vast,-0.665267278650777,4,4
more mamas,-1.0,0,3
bought yesterday,-0.665267278650777,4,4
dumb enough,-0.5882530720071828,4,3
ltc numbertag,0.7167979200403758,46,1
can manipulate,-0.6053849026073074,5,4
move !,1.0,43,0
dropping,-0.5778449847853988,129,104
yahoo,0.4892415452180471,20,1
people took,-0.7569110345086869,2,3
it s,-0.8768432673247062,2,7
sec,-0.5774021619524117,58,45
for breakout,1.0,53,0
coming here,0.41048491072719356,16,1
💪🏼,1.0,26,0
depth chart,0.4325969275284307,17,1
and running,0.3830205283628975,30,2
and here,0.41935987889127735,50,3
comments here,-0.8380060981530074,2,5
on board,0.5449149986496249,73,3
governments will,-0.7810246313013185,4,7
artificially,-0.8268309864242139,3,7
cashtag harder,-0.8062277664267054,2,4
merger,0.33096556093052126,13,1
even higher,1.0,24,0
lady,0.41048491072719356,16,1
tulip bulbs,-0.7165349290792797,4,5
numbertag anymore,-0.5882530720071828,4,3
rocket !,0.4717857232851775,19,1
cashtag lambo,1.0,20,0
cashtag 🐻🐻,-0.9104912270549623,1,5
to run,0.6322523241790694,312,9
cashtag proud,0.3599938307570252,14,1
disruptions,-0.8062277664267054,2,4
cashtag tulips,-0.7550318860789119,9,14
exits,-0.7190914795260545,7,9
excited to,0.40694545234051327,32,2
negtag_worries,0.6557701018434591,72,2
cashtag dead,-0.956596700487174,3,38
imagine what,0.4325969275284307,17,1
reddcoin,1.0,22,0
x to,1.0,21,0
numbertag cus,-1.0,0,3
eth and,0.5449149986496249,73,3
i swear,0.6385427048478118,33,1
confidence in,0.3599938307570252,14,1
bubble top,-0.8920975297143242,1,4
pretty good,0.43921519910223294,35,2
hoo,1.0,68,0
crap and,-0.665267278650777,4,4
game is,-0.5327521996266263,11,7
fluff,-1.0,0,3
my car,0.38638169238870973,15,1
my fellow,0.5937978566725238,28,1
research,0.3675740077865002,224,15
cashtag show,1.0,50,0
amp dump,-0.7585909560594213,7,11
overbought,-0.7349684557447999,24,35
cryptocurrency bitcoin,0.33096556093052126,13,1
numbertag seems,0.4325969275284307,17,1
money launderers,-0.9104912270549623,1,5
run at,0.3599938307570252,14,1
has lot,0.4325969275284307,17,1
breakout here,0.4325969275284307,17,1
korean bitcoin,-1.0,0,3
struggling to,-0.7845070184084003,5,9
wall ?,1.0,23,0
activities,-1.0,0,4
today you,0.3599938307570252,14,1
people own,-0.6668411526007956,3,3
and birds,-1.0,0,3
all we,0.43921519910223294,35,2
be blood,-1.0,0,7
m sure,-0.5818461194963803,21,16
be lost,-0.8042616563948105,3,6
up it’s,0.3599938307570252,14,1
stake,0.530448998427985,46,2
ladies,0.4057558095630953,81,5
cents by,0.41048491072719356,16,1
! dump,-0.8629774896379377,1,3
run away,-0.5508423516510951,6,4
loading,0.6479378009040839,294,8
hopes and,-0.7569110345086869,2,3
founder sold,-0.8920975297143242,1,4
go all,0.4651862707811042,57,3
bought numbertag,0.7179323917492115,404,8
incredible,0.4885040230662386,82,4
of china,0.41048491072719356,16,1
shot up,1.0,20,0
take to,1.0,28,0
is worse,-0.8062277664267054,2,4
is leaving,0.43921519910223294,35,2
happy to,0.4347673767761613,70,4
i’m trying,0.38638169238870973,15,1
big !,0.4717857232851775,19,1
mined coins,0.4892415452180471,20,1
wonder who,-0.5882530720071828,4,3
is fake,-0.8467939920167757,4,11
and trading,0.41048491072719356,16,1
is insane,0.30177283440560826,74,6
missed out,0.7379643337145201,51,1
when do,1.0,25,0
long to,1.0,30,0
! keep,0.4933825402370701,41,2
two then,-0.7569110345086869,2,3
blog,0.4717857232851775,19,1
plan on,0.33096556093052126,13,1
running now,0.3599938307570252,14,1
currency but,-0.8042616563948105,3,6
money sell,-0.6668411526007956,3,3
long red,-1.0,0,3
still on,0.4678250592267774,38,2
sad to,-0.770175509759412,6,10
hold for,0.491477127817402,104,5
so smart,-0.5508423516510951,6,4
standing,0.5833362974794111,27,1
usertag where,-0.5882530720071828,4,3
going over,0.6605913234921311,36,1
sounds like,0.3568347420292679,28,2
clashic,-1.0,0,4
to hodl,0.3776385363976987,75,5
getting crushed,-0.5882530720071828,4,3
trade cashtag,1.0,21,0
hahahahahaha,-0.6222679317559515,7,6
should correct,-1.0,0,3
that litecoin,0.38638169238870973,15,1
from being,-0.615589775930853,6,5
on eth,0.5619896680573588,51,2
wipe,-0.5815373465259067,12,9
very easy,0.4717857232851775,19,1
to binance,1.0,135,0
unicorn,-0.665267278650777,4,4
toilet paper,-0.6639734443552776,5,5
cashtag fraud,-0.9665059171088523,1,16
adding more,0.6857999920691883,40,1
eye open,-0.8062277664267054,2,4
money what,-0.8629774896379377,1,3
lmao so,-0.7741206492801359,3,5
and lower,-0.857951588368508,8,25
millennial,-0.7189644810516788,10,13
stop buying,0.33096556093052126,13,1
sure it,-0.5327521996266263,11,7
cheaper than,0.41048491072719356,16,1
cryptovestx wordpress,1.0,22,0
king !,0.5347826218959549,23,1
will die,-0.5815373465259067,12,9
sec reg,-1.0,0,3
and btfd,0.38638169238870973,15,1
you still,-0.6239826518851707,30,27
test cashtag,1.0,35,0
ugly !,-0.8380060981530074,2,5
bubble just,-0.7569110345086869,2,3
facebook,0.5006673230979897,107,5
yuan,-0.5484319463767086,9,6
have mercy,-0.6668411526007956,3,3
all up,0.41048491072719356,16,1
go in,0.6605913234921311,36,1
we pass,1.0,27,0
could drop,-0.7810246313013185,4,7
flooded,-0.7165349290792797,4,5
coinbase in,0.5054777494347722,21,1
gonna explode,0.38638169238870973,15,1
numbertag units,0.41048491072719356,16,1
ever publicly,-1.0,0,3
me like,0.33096556093052126,13,1
numbertag sorry,-0.6639734443552776,5,5
just now,0.5990487502250245,58,2
cashtag bears,0.5593026406480559,605,22
bearish still,-1.0,0,3
money flow,0.38638169238870973,15,1
adding,0.3953676032464899,359,22
death by,-1.0,0,3
on neo,0.3599938307570252,14,1
cashtag couple,0.4717857232851775,19,1
go boys,1.0,36,0
on bitstamp,1.0,37,0
losing steam,-0.7569110345086869,2,3
numbertag 🚀🚀,1.0,31,0
their houses,-1.0,0,3
time coinbase,-0.8629774896379377,1,3
cashtag message,-0.665267278650777,4,4
analysis i,-0.9104912270549623,1,5
going crazy,0.3427868649176434,27,2
time high,0.34568607897144144,168,12
want your,0.5722646622794828,26,1
other way,0.3599938307570252,14,1
in coffin,-1.0,0,4
much selling,-0.7316397223754122,3,4
cashtag baby,0.6462344445572544,34,1
rothschilds,1.0,24,0
is joke,-0.7490141262164023,8,12
by new,0.38253283479247663,76,5
bitcoin trash,-0.615589775930853,6,5
omg omg,0.5733352816478333,53,2
go with,0.5605261238806303,25,1
ruh,-0.8697025344945084,5,17
cashtag zero,-0.6053849026073074,5,4
cashtag ws,-0.5707693837642815,7,5
should see,0.4710847957823278,58,3
next run,0.6893578823327583,83,2
s neckline,-0.8062277664267054,2,4
support and,0.4933825402370701,41,2
in good,0.41815284065348585,33,2
my short,-0.8808462687722802,5,19
read !,0.33096556093052126,13,1
low !,0.4892415452180471,20,1
running hard,1.0,22,0
cashtag falls,-0.7569110345086869,2,3
crowded,-0.7316397223754122,3,4
bugs,-0.5707693837642815,7,5
back above,0.6798892495419196,39,1
dip now,0.5605261238806303,25,1
denial is,-1.0,0,3
cashtag been,0.34062757668142124,194,14
cashtag train,0.6914764081612377,41,1
buy real,-0.5508423516510951,6,4
more this,0.3158980345165393,38,3
cashtag h,-0.6889271048368247,8,9
i’m wrong,-0.8380060981530074,2,5
good cashtag,0.4717857232851775,19,1
stuck below,-1.0,0,4
bought top,-0.8602936246701989,2,6
bitcoin buyers,-0.5882530720071828,4,3
locked,0.4350734507773208,106,6
cashtag linear,-1.0,0,4
numbertag xrp,0.7873696744862865,67,1
those crypto,-0.8920975297143242,1,4
events,1.0,28,0
burn baby,-0.7569110345086869,2,3
cashtag theres,1.0,28,0
be banned,-0.6668411526007956,3,3
beyond !,0.3599938307570252,14,1
when real,-0.5882530720071828,4,3
make us,1.0,28,0
flow is,-0.665267278650777,4,4
lookin,1.0,29,0
taking your,-0.5508423516510951,6,4
crypto mediums,-1.0,0,3
from its,-0.5484319463767086,9,6
will really,0.3599938307570252,14,1
their life,-0.6639734443552776,5,5
anyone else,0.31259285319661545,167,13
fulfilled,-0.7569110345086869,2,3
rich quick,-0.7244609211551029,19,26
got all,0.38638169238870973,15,1
cashtag final,-0.6010662452836936,10,8
fall is,-0.8920975297143242,1,4
free linktag,1.0,24,0
finally get,0.3599938307570252,14,1
? of,-0.8920975297143242,1,4
possible h,-0.9104912270549623,1,5
cryptocrap,-1.0,0,5
you played,-0.665267278650777,4,4
crashes to,-0.6668411526007956,3,3
fall linktag,-1.0,0,3
cap is,0.42889982464152954,34,2
xmas !,1.0,29,0
new quot,-0.7810246313013185,4,7
bitcoin longs,-0.7569110345086869,2,3
from same,-1.0,0,4
cashtag gradually,-0.8629774896379377,1,3
is beast,1.0,24,0
is shit,-0.665267278650777,4,4
sanctions,-0.6668411526007956,3,3
lets hit,1.0,21,0
more with,0.33096556093052126,13,1
is struggling,-1.0,0,4
can stop,0.7167979200403758,46,1
of bad,-0.8920975297143242,1,4
founders are,-1.0,0,3
numbertag great,1.0,22,0
btc done,-0.8629774896379377,1,3
cashtag congrats,0.33666389031576666,164,12
hype here,-1.0,0,3
for whales,-0.5882530720071828,4,3
timber !,-0.9665059171088523,1,16
my best,0.5347826218959549,23,1
blockchain cashtag,1.0,19,0
officially,0.3717917390871481,104,7
waited,0.6969325290408308,42,1
flushed,-0.5625258061800908,10,7
their homes,-0.8062277664267054,2,4
numbertag :/,-0.6668411526007956,3,3
dip buyers,-0.6328243061779867,10,9
next btc,0.41048491072719356,16,1
negtag_bet against,-0.8629774896379377,1,3
comes again,-0.8629774896379377,1,3
to jail,-0.8920975297143242,1,4
bought another,1.0,58,0
ll take,0.7021812724445536,43,1
lol bearish,-1.0,0,3
it’s about,0.4851707784046902,40,2
get hyped,-1.0,0,3
went all,0.32803603217421423,26,2
still only,0.3599938307570252,14,1
exiting out,-1.0,0,5
prime,0.5436535492198763,48,2
cashtag collapsing,-1.0,0,3
cocky,-0.665267278650777,4,4
whatever you,0.3599938307570252,14,1
just first,-0.6668411526007956,3,3
die pig,-1.0,0,3
completed numbertag,-0.8629774896379377,1,3
i woke,0.32803603217421423,26,2
s ready,0.3830205283628975,30,2
wolf of,-0.8042616563948105,3,6
for pennies,1.0,27,0
wallet and,1.0,23,0
coins as,0.41048491072719356,16,1
cashtag bulls,-0.6390601662412897,83,83
rocket launch,0.33096556093052126,13,1
of bagholders,-0.9232226479868434,1,6
hop on,1.0,55,0
💩 💩,-1.0,0,64
top just,-0.8920975297143242,1,4
buying power,0.33096556093052126,13,1
still cheap,1.0,55,0
for takeoff,1.0,28,0
virtually,-0.6668411526007956,3,3
xrp,0.4372642840185749,1077,56
cashtag buying,0.37570407546902257,292,19
to blast,1.0,33,0
where we,0.4347673767761613,70,4
if then,-0.6668411526007956,3,3
lesson for,-0.6668411526007956,3,3
feel like,0.3623630601493276,131,9
litecoin will,0.530448998427985,46,2
again tonight,0.4717857232851775,19,1
?”,0.41048491072719356,16,1
my next,0.4892415452180471,20,1
on shorting,-0.7386001386280788,5,7
🍿,-0.7165349290792797,4,5
buy something,-0.5938593152993882,9,7
dollar !,1.0,29,0
negtag_stopping,0.3889575719532016,46,3
whose,0.5347826218959549,23,1
always has,-0.8629774896379377,1,3
are best,0.452962109831533,18,1
me at,1.0,26,0
to mid,-0.6668411526007956,3,3
numbertag coins,0.43549158077005473,461,25
of buy,0.33096556093052126,13,1
short numbertag,-0.9055223760554851,4,20
many bears,1.0,35,0
cashtag ttiimmbbeerr,-0.9454947569031982,1,9
mafia,-0.8629774896379377,1,3
just shorted,-1.0,0,4
trading volume,0.33096556093052126,13,1
home to,-0.5842211290173311,8,6
buy sell,0.5013090369084413,42,2
pure speculation,-0.6639734443552776,5,5
holding until,0.6304742720550841,32,1
of tech,-0.8062277664267054,2,4
more news,0.38638169238870973,15,1
cashtag poof,-1.0,0,4
will rebound,0.41048491072719356,16,1
new base,1.0,22,0
short move,-0.8629774896379377,1,3
cartel money,-1.0,0,3
wealth from,-1.0,0,5
app to,0.41048491072719356,16,1
once we,0.5757063085193862,81,3
b…,-1.0,0,3
am now,0.33096556093052126,13,1
cashtag moves,0.33096556093052126,13,1
cashtag cripple,-0.7569110345086869,2,3
everyone in,0.3830205283628975,30,2
new plateau,-1.0,0,3
numbertag mon,0.7684934847178584,60,1
watch !,0.3125256804768438,25,2
analysis of,0.3599938307570252,14,1
musical chairs,-1.0,0,3
whales are,-0.5471661181656472,42,29
cheap cashtag,0.38638169238870973,15,1
s get,0.46846534162145786,97,5
world ?,-0.5882530720071828,4,3
going straight,0.41048491072719356,16,1
i even,0.33096556093052126,13,1
of death,-0.8920975297143242,1,4
one !,0.4933825402370701,41,2
m glad,0.452962109831533,18,1
i haven,0.5605261238806303,25,1
uncle,0.38638169238870973,15,1
to continue,0.32803603217421423,26,2
in process,0.33096556093052126,13,1
it’s cashtag,0.4717857232851775,19,1
short medium,-0.7569110345086869,2,3
chunk,0.5937978566725238,28,1
lost real,-1.0,0,3
! happy,1.0,20,0
lite coins,0.452962109831533,18,1
flag pattern,0.5206215071792827,22,1
like playing,-0.7569110345086869,2,3
bleed down,-1.0,0,3
numbertag em,-0.5484319463767086,9,6
cashtag grabbed,1.0,26,0
dont buy,-0.6594849777798674,10,10
anywhere near,-0.7569110345086869,2,3
go 🚀,1.0,21,0
then ®,-0.8629774896379377,1,3
prophecy will,-1.0,0,3
at each,-0.5882530720071828,4,3
bch and,0.3599938307570252,14,1
numbertag lower,-0.7569110345086869,2,3
many fake,-0.7569110345086869,2,3
loans to,-0.7569110345086869,2,3
solvent,-0.7569110345086869,2,3
negtag_bad,1.0,33,0
cashtag ponzi,-0.9325878416259193,1,7
be safe,-0.546575167789208,12,8
ftse,-1.0,0,3
every few,-0.5882530720071828,4,3
what pos,-0.9104912270549623,1,5
m negtag_selling,0.452962109831533,18,1
midnight,0.3776385363976987,75,5
my posts,-0.626915619318665,8,7
t change,-0.8629774896379377,1,3
hanging on,-0.7063798059533952,5,6
bulls at,-0.5508423516510951,6,4
most undervalued,1.0,54,0
real crash,-0.9104912270549623,1,5
q1,1.0,36,0
who just,0.5347826218959549,23,1
in queue,-0.8629774896379377,1,3
undervalued,0.8705024735393532,262,2
add,0.4694527569719964,576,28
cashtag downtrend,-0.5707693837642815,7,5
cashtag steady,0.6605913234921311,36,1
brother,0.6215599404113145,63,2
bag of,-0.5625258061800908,10,7
big drop,-0.5662330787039724,14,10
so yes,-0.7569110345086869,2,3
been trying,0.5347826218959549,23,1
will destroy,-0.6302924836229653,9,8
cashtag hows,-0.665267278650777,4,4
very bullish,0.8559496793490715,110,1
crack down,-0.8768432673247062,2,7
commons,-0.7569110345086869,2,3
avoid it,-1.0,0,4
understanding basics,1.0,29,0
forecast one,-1.0,0,3
make my,0.4892415452180471,20,1
